,datetime,r_sen_2,avg_sen_2,std_sen_2,last_water,dow
1455,2020-08-22 17:22:39,0,0.0,0.0,5 days 22:54:08,5
1456,2020-08-22 17:32:39,0,0.0,0.0,5 days 23:04:08,5
1457,2020-08-22 17:42:39,0,0.0,0.0,5 days 23:14:08,5
1458,2020-08-22 17:52:39,0,0.0,0.0,5 days 23:24:08,5
1459,2020-08-22 18:02:39,0,0.0,0.0,5 days 23:34:08,5
1460,2020-08-22 18:12:39,0,0.0,0.0,5 days 23:44:08,5
1461,2020-08-22 18:22:39,0,0.0,0.0,5 days 23:54:08,5
1462,2020-08-22 18:32:39,0,0.0,0.0,6 days 00:04:08,5
1463,2020-08-22 18:42:39,0,0.0,0.0,6 days 00:14:08,5
1464,2020-08-22 18:52:39,0,0.0,0.0,6 days 00:24:08,5
1465,2020-08-22 19:02:39,0,0.0,0.0,6 days 00:34:08,5
1466,2020-08-22 19:12:39,0,0.0,0.0,6 days 00:44:08,5
1467,2020-08-22 19:22:39,0,0.0,0.0,6 days 00:54:08,5
1468,2020-08-22 19:32:39,0,0.0,0.0,6 days 01:04:08,5
1469,2020-08-22 19:42:39,0,0.0,0.0,6 days 01:14:08,5
1470,2020-08-22 19:52:39,0,0.0,0.0,6 days 01:24:08,5
1471,2020-08-22 20:02:39,0,0.0,0.0,6 days 01:34:08,5
1472,2020-08-22 20:12:39,0,0.0,0.0,6 days 01:44:08,5
1473,2020-08-22 20:22:39,0,0.0,0.0,6 days 01:54:08,5
1474,2020-08-22 20:32:39,0,0.0,0.0,6 days 02:04:08,5
1475,2020-08-22 20:41:55,0,0.0,0.0,6 days 02:13:24,5
1476,2020-08-22 20:51:55,0,0.0,0.0,6 days 02:23:24,5
1477,2020-08-22 21:01:55,0,0.0,0.0,6 days 02:33:24,5
1478,2020-08-22 21:11:55,0,0.0,0.0,6 days 02:43:24,5
1479,2020-08-22 21:21:55,0,0.0,0.0,6 days 02:53:24,5
1480,2020-08-22 21:31:55,0,0.0,0.0,6 days 03:03:24,5
1481,2020-08-22 21:41:55,0,0.0,0.0,6 days 03:13:24,5
1482,2020-08-22 21:51:55,0,0.0,0.0,6 days 03:23:24,5
1483,2020-08-22 22:01:55,0,0.0,0.0,6 days 03:33:24,5
1484,2020-08-22 22:11:55,0,0.0,0.0,6 days 03:43:24,5
1485,2020-08-22 22:21:55,0,0.0,0.0,6 days 03:53:24,5
1486,2020-08-22 22:31:55,0,0.0,0.0,6 days 04:03:24,5
1487,2020-08-22 22:41:55,0,0.0,0.0,6 days 04:13:24,5
1488,2020-08-22 22:51:55,0,0.0,0.0,6 days 04:23:24,5
1489,2020-08-22 23:01:55,0,0.0,0.0,6 days 04:33:24,5
1490,2020-08-22 23:11:55,0,0.0,0.0,6 days 04:43:24,5
1491,2020-08-22 23:21:55,0,0.0,0.0,6 days 04:53:24,5
1492,2020-08-22 23:31:55,0,0.0,0.0,6 days 05:03:24,5
1493,2020-08-22 23:41:55,0,0.0,0.0,6 days 05:13:24,5
1494,2020-08-22 23:51:55,0,0.0,0.0,6 days 05:23:24,5
1495,2020-08-23 00:01:55,0,0.0,0.0,6 days 05:33:24,6
1496,2020-08-23 00:11:55,0,0.0,0.0,6 days 05:43:24,6
1497,2020-08-23 00:21:55,0,0.0,0.0,6 days 05:53:24,6
1498,2020-08-23 00:31:55,0,0.0,0.0,6 days 06:03:24,6
1499,2020-08-23 00:41:55,0,0.0,0.0,6 days 06:13:24,6
1500,2020-08-23 00:51:55,0,0.0,0.0,6 days 06:23:24,6
1501,2020-08-23 01:01:55,0,0.0,0.0,6 days 06:33:24,6
1502,2020-08-23 01:11:55,0,0.0,0.0,6 days 06:43:24,6
1503,2020-08-23 01:21:55,0,0.0,0.0,6 days 06:53:24,6
1504,2020-08-23 01:31:55,0,0.0,0.0,6 days 07:03:24,6
1505,2020-08-23 01:41:55,0,0.0,0.0,6 days 07:13:24,6
1506,2020-08-23 01:51:55,0,0.0,0.0,6 days 07:23:24,6
1507,2020-08-23 02:01:55,0,0.0,0.0,6 days 07:33:24,6
1508,2020-08-23 02:11:55,0,0.0,0.0,6 days 07:43:24,6
1509,2020-08-23 02:21:55,0,0.0,0.0,6 days 07:53:24,6
1510,2020-08-23 02:31:55,0,0.0,0.0,6 days 08:03:24,6
1511,2020-08-23 02:41:55,0,0.0,0.0,6 days 08:13:24,6
1512,2020-08-23 02:51:55,0,0.0,0.0,6 days 08:23:24,6
1513,2020-08-23 03:01:55,0,0.0,0.0,6 days 08:33:24,6
1514,2020-08-23 03:11:55,0,0.0,0.0,6 days 08:43:24,6
1515,2020-08-23 03:21:55,0,0.0,0.0,6 days 08:53:24,6
1516,2020-08-23 03:31:55,0,0.0,0.0,6 days 09:03:24,6
1517,2020-08-23 03:41:55,0,0.0,0.0,6 days 09:13:24,6
1518,2020-08-23 03:51:55,0,0.0,0.0,6 days 09:23:24,6
1519,2020-08-23 04:01:55,0,0.0,0.0,6 days 09:33:24,6
1520,2020-08-23 04:11:55,0,0.0,0.0,6 days 09:43:24,6
1521,2020-08-23 04:21:55,0,0.0,0.0,6 days 09:53:24,6
1522,2020-08-23 04:31:55,0,0.0,0.0,6 days 10:03:24,6
1523,2020-08-23 04:41:55,0,0.0,0.0,6 days 10:13:24,6
1524,2020-08-23 04:51:55,0,0.0,0.0,6 days 10:23:24,6
1525,2020-08-23 05:01:55,0,0.0,0.0,6 days 10:33:24,6
1526,2020-08-23 05:11:55,0,0.0,0.0,6 days 10:43:24,6
1527,2020-08-23 05:21:55,0,0.0,0.0,6 days 10:53:24,6
1528,2020-08-23 05:31:55,0,0.0,0.0,6 days 11:03:24,6
1529,2020-08-23 05:41:55,0,0.0,0.0,6 days 11:13:24,6
1530,2020-08-23 05:51:55,0,0.0,0.0,6 days 11:23:24,6
1531,2020-08-23 06:01:55,0,0.0,0.0,6 days 11:33:24,6
1532,2020-08-23 06:11:55,0,0.0,0.0,6 days 11:43:24,6
1533,2020-08-23 06:21:55,0,0.0,0.0,6 days 11:53:24,6
1534,2020-08-23 06:31:55,0,0.0,0.0,6 days 12:03:24,6
1535,2020-08-23 06:41:55,0,0.0,0.0,6 days 12:13:24,6
1536,2020-08-23 06:51:55,0,0.0,0.0,6 days 12:23:24,6
1537,2020-08-23 07:01:55,0,0.0,0.0,6 days 12:33:24,6
1538,2020-08-23 07:11:55,0,0.0,0.0,6 days 12:43:24,6
1539,2020-08-23 07:21:55,0,0.0,0.0,6 days 12:53:24,6
1540,2020-08-23 07:31:55,0,0.0,0.0,6 days 13:03:24,6
1541,2020-08-23 07:41:55,0,0.0,0.0,6 days 13:13:24,6
1542,2020-08-23 07:51:55,0,0.0,0.0,6 days 13:23:24,6
1543,2020-08-23 08:01:55,0,0.0,0.0,6 days 13:33:24,6
1544,2020-08-23 08:11:55,0,0.0,0.0,6 days 13:43:24,6
1545,2020-08-23 08:21:55,0,0.0,0.0,6 days 13:53:24,6
1546,2020-08-23 08:31:55,0,0.0,0.0,6 days 14:03:24,6
1547,2020-08-23 08:41:55,0,0.0,0.0,6 days 14:13:24,6
1548,2020-08-23 08:51:55,0,0.0,0.0,6 days 14:23:24,6
1549,2020-08-23 09:01:55,0,0.0,0.0,6 days 14:33:24,6
1550,2020-08-23 09:11:55,0,0.0,0.0,6 days 14:43:24,6
1551,2020-08-23 09:21:55,0,0.0,0.0,6 days 14:53:24,6
1552,2020-08-23 09:31:55,0,0.0,0.0,6 days 15:03:24,6
1553,2020-08-23 09:41:55,0,0.0,0.0,6 days 15:13:24,6
1554,2020-08-23 09:51:55,0,0.0,0.0,6 days 15:23:24,6
1555,2020-08-23 10:01:55,0,0.0,0.0,6 days 15:33:24,6
1556,2020-08-23 10:11:55,0,0.0,0.0,6 days 15:43:24,6
1557,2020-08-23 10:21:55,0,0.0,0.0,6 days 15:53:24,6
1558,2020-08-23 10:31:55,0,0.0,0.0,6 days 16:03:24,6
1559,2020-08-23 10:41:55,0,0.0,0.0,6 days 16:13:24,6
1560,2020-08-23 10:51:55,0,0.0,0.0,6 days 16:23:24,6
1561,2020-08-23 11:01:55,0,0.0,0.0,6 days 16:33:24,6
1562,2020-08-23 11:11:55,0,0.0,0.0,6 days 16:43:24,6
1563,2020-08-23 11:21:55,0,0.0,0.0,6 days 16:53:24,6
1564,2020-08-23 11:31:55,0,0.0,0.0,6 days 17:03:24,6
1565,2020-08-23 11:41:55,0,0.0,0.0,6 days 17:13:24,6
1566,2020-08-23 11:51:55,0,0.0,0.0,6 days 17:23:24,6
1567,2020-08-23 12:01:55,0,0.0,0.0,6 days 17:33:24,6
1568,2020-08-23 12:11:55,0,0.0,0.0,6 days 17:43:24,6
1569,2020-08-23 12:21:55,0,0.0,0.0,6 days 17:53:24,6
1570,2020-08-23 12:31:55,0,0.0,0.0,6 days 18:03:24,6
1571,2020-08-23 12:41:55,0,0.0,0.0,6 days 18:13:24,6
1572,2020-08-23 12:51:55,0,0.0,0.0,6 days 18:23:24,6
1573,2020-08-23 13:01:55,0,0.0,0.0,6 days 18:33:24,6
1574,2020-08-23 13:11:55,0,0.0,0.0,6 days 18:43:24,6
1575,2020-08-23 13:21:55,0,0.0,0.0,6 days 18:53:24,6
1576,2020-08-23 13:31:55,0,0.0,0.0,6 days 19:03:24,6
1577,2020-08-23 13:41:55,0,0.0,0.0,6 days 19:13:24,6
1578,2020-08-23 13:51:55,0,0.0,0.0,6 days 19:23:24,6
1579,2020-08-23 14:01:55,0,0.0,0.0,6 days 19:33:24,6
1580,2020-08-23 14:11:55,0,0.0,0.0,6 days 19:43:24,6
1581,2020-08-23 14:21:55,0,0.0,0.0,6 days 19:53:24,6
1582,2020-08-23 14:31:55,0,0.0,0.0,6 days 20:03:24,6
1583,2020-08-23 14:41:55,0,0.0,0.0,6 days 20:13:24,6
1584,2020-08-23 14:51:11,0,0.0,0.0,6 days 20:22:40,6
1585,2020-08-23 15:01:11,0,0.0,0.0,6 days 20:32:40,6
1586,2020-08-23 15:11:11,0,0.0,0.0,6 days 20:42:40,6
1587,2020-08-23 15:21:11,0,0.0,0.0,6 days 20:52:40,6
1588,2020-08-23 15:31:11,0,0.0,0.0,6 days 21:02:40,6
1589,2020-08-23 15:41:11,0,0.0,0.0,6 days 21:12:40,6
1590,2020-08-23 15:51:11,0,0.0,0.0,6 days 21:22:40,6
1591,2020-08-23 16:01:11,0,0.0,0.0,6 days 21:32:40,6
1592,2020-08-23 16:11:11,0,0.0,0.0,6 days 21:42:40,6
1593,2020-08-23 16:21:11,0,0.0,0.0,6 days 21:52:40,6
1594,2020-08-23 16:31:11,0,0.0,0.0,6 days 22:02:40,6
1595,2020-08-23 16:41:11,0,0.0,0.0,6 days 22:12:40,6
1596,2020-08-23 16:51:11,0,0.0,0.0,6 days 22:22:40,6
1597,2020-08-23 17:01:11,0,0.0,0.0,6 days 22:32:40,6
1598,2020-08-23 17:11:11,0,0.0,0.0,6 days 22:42:40,6
1599,2020-08-23 17:21:11,0,0.0,0.0,6 days 22:52:40,6
1600,2020-08-23 17:31:11,0,0.0,0.0,6 days 23:02:40,6
1601,2020-08-23 17:41:11,0,0.0,0.0,6 days 23:12:40,6
1602,2020-08-23 17:51:11,0,0.0,0.0,6 days 23:22:40,6
1603,2020-08-23 18:01:11,0,0.0,0.0,6 days 23:32:40,6
1604,2020-08-23 18:11:11,0,0.0,0.0,6 days 23:42:40,6
1605,2020-08-23 18:21:11,0,0.0,0.0,6 days 23:52:40,6
1606,2020-08-23 18:31:11,0,0.0,0.0,7 days 00:02:40,6
1607,2020-08-23 18:41:11,0,0.0,0.0,7 days 00:12:40,6
1608,2020-08-23 18:51:11,0,0.0,0.0,7 days 00:22:40,6
1609,2020-08-23 19:01:11,0,0.0,0.0,7 days 00:32:40,6
1610,2020-08-23 19:11:11,0,0.0,0.0,7 days 00:42:40,6
1611,2020-08-23 19:21:11,0,0.0,0.0,7 days 00:52:40,6
1612,2020-08-23 19:31:11,0,0.0,0.0,7 days 01:02:40,6
1613,2020-08-23 19:41:11,0,0.0,0.0,7 days 01:12:40,6
1614,2020-08-23 19:51:11,0,0.0,0.0,7 days 01:22:40,6
1615,2020-08-23 20:01:11,0,0.0,0.0,7 days 01:32:40,6
1616,2020-08-23 20:11:11,0,0.0,0.0,7 days 01:42:40,6
1617,2020-08-23 20:21:11,0,0.0,0.0,7 days 01:52:40,6
1618,2020-08-23 20:31:11,0,0.0,0.0,7 days 02:02:40,6
1619,2020-08-23 20:41:11,0,0.0,0.0,7 days 02:12:40,6
1620,2020-08-23 20:51:11,0,0.0,0.0,7 days 02:22:40,6
1621,2020-08-23 21:01:11,0,0.0,0.0,7 days 02:32:40,6
1622,2020-08-23 21:11:11,0,0.0,0.0,7 days 02:42:40,6
1623,2020-08-23 21:21:11,0,0.0,0.0,7 days 02:52:40,6
1624,2020-08-23 21:31:11,0,0.0,0.0,7 days 03:02:40,6
1625,2020-08-23 21:41:11,0,0.0,0.0,7 days 03:12:40,6
1626,2020-08-23 21:51:11,0,0.0,0.0,7 days 03:22:40,6
1627,2020-08-23 22:01:11,0,0.0,0.0,7 days 03:32:40,6
1628,2020-08-23 22:11:11,0,0.0,0.0,7 days 03:42:40,6
1629,2020-08-23 22:21:11,0,0.0,0.0,7 days 03:52:40,6
1630,2020-08-23 22:31:11,0,0.0,0.0,7 days 04:02:40,6
1631,2020-08-23 22:41:11,0,0.0,0.0,7 days 04:12:40,6
1632,2020-08-23 22:51:11,0,0.0,0.0,7 days 04:22:40,6
1633,2020-08-23 23:01:11,0,0.0,0.0,7 days 04:32:40,6
1634,2020-08-23 23:11:11,0,0.0,0.0,7 days 04:42:40,6
1635,2020-08-23 23:21:11,0,0.0,0.0,7 days 04:52:40,6
1636,2020-08-23 23:31:11,0,0.0,0.0,7 days 05:02:40,6
1637,2020-08-23 23:41:11,0,0.0,0.0,7 days 05:12:40,6
1638,2020-08-23 23:51:11,0,0.0,0.0,7 days 05:22:40,6
1639,2020-08-24 00:01:11,0,0.0,0.0,7 days 05:32:40,0
1640,2020-08-24 00:11:11,0,0.0,0.0,7 days 05:42:40,0
1641,2020-08-24 00:21:11,0,0.0,0.0,7 days 05:52:40,0
1642,2020-08-24 00:31:11,0,0.0,0.0,7 days 06:02:40,0
1643,2020-08-24 00:41:11,0,0.0,0.0,7 days 06:12:40,0
1644,2020-08-24 00:51:11,0,0.0,0.0,7 days 06:22:40,0
1645,2020-08-24 01:01:11,0,0.0,0.0,7 days 06:32:40,0
1646,2020-08-24 01:11:11,0,0.0,0.0,7 days 06:42:40,0
1647,2020-08-24 01:21:11,0,0.0,0.0,7 days 06:52:40,0
1648,2020-08-24 01:31:11,0,0.0,0.0,7 days 07:02:40,0
1649,2020-08-24 01:41:11,0,0.0,0.0,7 days 07:12:40,0
1650,2020-08-24 01:51:11,0,0.0,0.0,7 days 07:22:40,0
1651,2020-08-24 02:01:11,0,0.0,0.0,7 days 07:32:40,0
1652,2020-08-24 02:11:11,0,0.0,0.0,7 days 07:42:40,0
1653,2020-08-24 02:21:11,0,0.0,0.0,7 days 07:52:40,0
1654,2020-08-24 02:31:11,0,0.0,0.0,7 days 08:02:40,0
1655,2020-08-24 02:41:11,0,0.0,0.0,7 days 08:12:40,0
1656,2020-08-24 02:51:11,0,0.0,0.0,7 days 08:22:40,0
1657,2020-08-24 03:01:11,0,0.0,0.0,7 days 08:32:40,0
1658,2020-08-24 03:11:11,0,0.0,0.0,7 days 08:42:40,0
1659,2020-08-24 03:21:11,0,0.0,0.0,7 days 08:52:40,0
1660,2020-08-24 03:31:11,0,0.0,0.0,7 days 09:02:40,0
1661,2020-08-24 03:41:11,0,0.0,0.0,7 days 09:12:40,0
1662,2020-08-24 03:51:11,0,0.0,0.0,7 days 09:22:40,0
1663,2020-08-24 04:01:11,0,0.0,0.0,7 days 09:32:40,0
1664,2020-08-24 04:11:11,0,0.0,0.0,7 days 09:42:40,0
1665,2020-08-24 04:21:11,0,0.0,0.0,7 days 09:52:40,0
1666,2020-08-24 04:31:11,0,0.0,0.0,7 days 10:02:40,0
1667,2020-08-24 04:41:11,0,0.0,0.0,7 days 10:12:40,0
1668,2020-08-24 04:51:11,0,0.0,0.0,7 days 10:22:40,0
1669,2020-08-24 05:01:11,0,0.0,0.0,7 days 10:32:40,0
1670,2020-08-24 05:11:11,0,0.0,0.0,7 days 10:42:40,0
1671,2020-08-24 05:21:11,0,0.0,0.0,7 days 10:52:40,0
1672,2020-08-24 05:31:11,0,0.0,0.0,7 days 11:02:40,0
1673,2020-08-24 05:41:11,0,0.0,0.0,7 days 11:12:40,0
1674,2020-08-24 05:51:11,0,0.0,0.0,7 days 11:22:40,0
1675,2020-08-24 06:01:11,0,0.0,0.0,7 days 11:32:40,0
1676,2020-08-24 06:11:11,0,0.0,0.0,7 days 11:42:40,0
1677,2020-08-24 06:21:11,0,0.0,0.0,7 days 11:52:40,0
1678,2020-08-24 06:31:11,0,0.0,0.0,7 days 12:02:40,0
1679,2020-08-24 06:41:11,0,0.0,0.0,7 days 12:12:40,0
1680,2020-08-24 06:51:11,0,0.0,0.0,7 days 12:22:40,0
1681,2020-08-24 07:01:11,0,0.0,0.0,7 days 12:32:40,0
1682,2020-08-24 07:11:11,0,0.0,0.0,7 days 12:42:40,0
1683,2020-08-24 07:21:11,0,0.0,0.0,7 days 12:52:40,0
1684,2020-08-24 07:31:11,0,0.0,0.0,7 days 13:02:40,0
1685,2020-08-24 07:41:11,0,0.0,0.0,7 days 13:12:40,0
1686,2020-08-24 07:51:11,0,0.0,0.0,7 days 13:22:40,0
1687,2020-08-24 08:01:11,0,0.0,0.0,7 days 13:32:40,0
1688,2020-08-24 08:11:11,0,0.0,0.0,7 days 13:42:40,0
1689,2020-08-24 08:21:11,0,0.0,0.0,7 days 13:52:40,0
1690,2020-08-24 08:31:11,0,0.0,0.0,7 days 14:02:40,0
1691,2020-08-24 08:41:11,0,0.0,0.0,7 days 14:12:40,0
1692,2020-08-24 08:51:11,0,0.0,0.0,7 days 14:22:40,0
1693,2020-08-24 09:01:11,0,0.0,0.0,7 days 14:32:40,0
1694,2020-08-24 09:10:27,0,0.0,0.0,7 days 14:41:56,0
1695,2020-08-24 09:20:27,0,0.0,0.0,7 days 14:51:56,0
1696,2020-08-24 09:30:27,0,0.0,0.0,7 days 15:01:56,0
1697,2020-08-24 09:40:27,0,0.0,0.0,7 days 15:11:56,0
1698,2020-08-24 09:50:27,0,0.0,0.0,7 days 15:21:56,0
1699,2020-08-24 10:00:27,0,0.0,0.0,7 days 15:31:56,0
1700,2020-08-24 10:10:27,0,0.0,0.0,7 days 15:41:56,0
1701,2020-08-24 10:20:27,0,0.0,0.0,7 days 15:51:56,0
1702,2020-08-24 10:30:27,0,0.0,0.0,7 days 16:01:56,0
1703,2020-08-24 10:40:27,0,0.0,0.0,7 days 16:11:56,0
1704,2020-08-24 10:50:27,0,0.0,0.0,7 days 16:21:56,0
1705,2020-08-24 11:00:27,0,0.0,0.0,7 days 16:31:56,0
1706,2020-08-24 11:10:27,0,0.0,0.0,7 days 16:41:56,0
1707,2020-08-24 11:20:27,0,0.0,0.0,7 days 16:51:56,0
1708,2020-08-24 11:30:27,0,0.0,0.0,7 days 17:01:56,0
1709,2020-08-24 11:40:27,0,0.0,0.0,7 days 17:11:56,0
1710,2020-08-24 11:50:27,0,0.0,0.0,7 days 17:21:56,0
1711,2020-08-24 12:00:27,0,0.0,0.0,7 days 17:31:56,0
1712,2020-08-24 12:10:27,0,0.0,0.0,7 days 17:41:56,0
1713,2020-08-24 12:20:27,0,0.0,0.0,7 days 17:51:56,0
1714,2020-08-24 12:30:27,0,0.0,0.0,7 days 18:01:56,0
1715,2020-08-24 12:40:27,0,0.0,0.0,7 days 18:11:56,0
1716,2020-08-24 12:50:27,0,0.0,0.0,7 days 18:21:56,0
1717,2020-08-24 13:00:27,0,0.0,0.0,7 days 18:31:56,0
1718,2020-08-24 13:10:27,0,0.0,0.0,7 days 18:41:56,0
1719,2020-08-24 13:20:27,0,0.0,0.0,7 days 18:51:56,0
1720,2020-08-24 13:30:27,0,0.0,0.0,7 days 19:01:56,0
1721,2020-08-24 13:40:27,0,0.0,0.0,7 days 19:11:56,0
1722,2020-08-24 13:50:27,0,0.0,0.0,7 days 19:21:56,0
1723,2020-08-24 14:00:27,0,0.0,0.0,7 days 19:31:56,0
1724,2020-08-24 14:10:27,0,0.0,0.0,7 days 19:41:56,0
1725,2020-08-24 14:20:27,0,0.0,0.0,7 days 19:51:56,0
1726,2020-08-24 14:30:27,0,0.0,0.0,7 days 20:01:56,0
1727,2020-08-24 14:40:27,0,0.0,0.0,7 days 20:11:56,0
1728,2020-08-24 14:50:27,0,0.0,0.0,7 days 20:21:56,0
1729,2020-08-24 15:00:27,0,0.0,0.0,7 days 20:31:56,0
1730,2020-08-24 15:10:27,0,0.0,0.0,7 days 20:41:56,0
1731,2020-08-24 15:20:27,0,0.0,0.0,7 days 20:51:56,0
1732,2020-08-24 15:30:27,0,0.0,0.0,7 days 21:01:56,0
1733,2020-08-24 15:40:27,0,0.0,0.0,7 days 21:11:56,0
1734,2020-08-24 15:50:27,0,0.0,0.0,7 days 21:21:56,0
1735,2020-08-24 16:00:27,0,0.0,0.0,7 days 21:31:56,0
1736,2020-08-24 16:10:27,0,0.0,0.0,7 days 21:41:56,0
1737,2020-08-24 16:20:27,0,0.0,0.0,7 days 21:51:56,0
1738,2020-08-24 16:30:27,0,0.0,0.0,7 days 22:01:56,0
1739,2020-08-24 16:40:27,0,0.0,0.0,7 days 22:11:56,0
1740,2020-08-24 16:50:27,0,0.0,0.0,7 days 22:21:56,0
1741,2020-08-24 17:00:27,0,0.0,0.0,7 days 22:31:56,0
1742,2020-08-24 17:10:27,0,0.0,0.0,7 days 22:41:56,0
1743,2020-08-24 17:20:27,0,0.0,0.0,7 days 22:51:56,0
1744,2020-08-24 17:30:27,0,0.0,0.0,7 days 23:01:56,0
1745,2020-08-24 17:40:27,0,0.0,0.0,7 days 23:11:56,0
1746,2020-08-24 17:50:27,0,0.0,0.0,7 days 23:21:56,0
1747,2020-08-24 18:00:27,0,0.0,0.0,7 days 23:31:56,0
1748,2020-08-24 18:10:27,0,0.0,0.0,7 days 23:41:56,0
1749,2020-08-24 18:20:27,0,0.0,0.0,7 days 23:51:56,0
1750,2020-08-24 18:30:27,0,0.0,0.0,8 days 00:01:56,0
1751,2020-08-24 18:40:27,0,0.0,0.0,8 days 00:11:56,0
1752,2020-08-24 18:50:27,0,0.0,0.0,8 days 00:21:56,0
1753,2020-08-24 19:00:27,0,0.0,0.0,8 days 00:31:56,0
1754,2020-08-24 19:10:27,0,0.0,0.0,8 days 00:41:56,0
1755,2020-08-24 19:20:27,0,0.0,0.0,8 days 00:51:56,0
1756,2020-08-24 19:30:27,0,0.0,0.0,8 days 01:01:56,0
1757,2020-08-24 19:40:27,0,0.0,0.0,8 days 01:11:56,0
1758,2020-08-24 19:50:27,0,0.0,0.0,8 days 01:21:56,0
1759,2020-08-24 20:00:27,0,0.0,0.0,8 days 01:31:56,0
1760,2020-08-24 20:10:27,0,0.0,0.0,8 days 01:41:56,0
1761,2020-08-24 20:20:27,0,0.0,0.0,8 days 01:51:56,0
1762,2020-08-24 20:30:27,0,0.0,0.0,8 days 02:01:56,0
1763,2020-08-24 20:40:27,0,0.0,0.0,8 days 02:11:56,0
1764,2020-08-24 20:50:27,0,0.0,0.0,8 days 02:21:56,0
1765,2020-08-24 21:00:27,0,0.0,0.0,8 days 02:31:56,0
1766,2020-08-24 21:10:27,0,0.0,0.0,8 days 02:41:56,0
1767,2020-08-24 21:20:27,0,0.0,0.0,8 days 02:51:56,0
1768,2020-08-24 21:30:27,0,0.0,0.0,8 days 03:01:56,0
1769,2020-08-24 21:40:27,0,0.0,0.0,8 days 03:11:56,0
1770,2020-08-24 21:50:27,0,0.0,0.0,8 days 03:21:56,0
1771,2020-08-24 22:00:27,0,0.0,0.0,8 days 03:31:56,0
1772,2020-08-24 22:10:27,0,0.0,0.0,8 days 03:41:56,0
1773,2020-08-24 22:20:27,0,0.0,0.0,8 days 03:51:56,0
1774,2020-08-24 22:30:27,0,0.0,0.0,8 days 04:01:56,0
1775,2020-08-24 22:40:27,0,0.0,0.0,8 days 04:11:56,0
1776,2020-08-24 22:50:27,0,0.0,0.0,8 days 04:21:56,0
1777,2020-08-24 23:00:27,0,0.0,0.0,8 days 04:31:56,0
1778,2020-08-24 23:10:27,0,0.0,0.0,8 days 04:41:56,0
1779,2020-08-24 23:20:27,0,0.0,0.0,8 days 04:51:56,0
1780,2020-08-24 23:30:27,0,0.0,0.0,8 days 05:01:56,0
1781,2020-08-24 23:40:27,0,0.0,0.0,8 days 05:11:56,0
1782,2020-08-24 23:50:27,0,0.0,0.0,8 days 05:21:56,0
1783,2020-08-25 00:00:27,0,0.0,0.0,8 days 05:31:56,1
1784,2020-08-25 00:10:27,0,0.0,0.0,8 days 05:41:56,1
1785,2020-08-25 00:20:27,0,0.0,0.0,8 days 05:51:56,1
1786,2020-08-25 00:30:27,0,0.0,0.0,8 days 06:01:56,1
1787,2020-08-25 00:40:27,0,0.0,0.0,8 days 06:11:56,1
1788,2020-08-25 00:50:27,0,0.0,0.0,8 days 06:21:56,1
1789,2020-08-25 01:00:27,0,0.0,0.0,8 days 06:31:56,1
1790,2020-08-25 01:10:27,0,0.0,0.0,8 days 06:41:56,1
1791,2020-08-25 01:20:27,0,0.0,0.0,8 days 06:51:56,1
1792,2020-08-25 01:30:27,0,0.0,0.0,8 days 07:01:56,1
1793,2020-08-25 01:40:27,0,0.0,0.0,8 days 07:11:56,1
1794,2020-08-25 01:50:27,0,0.0,0.0,8 days 07:21:56,1
1795,2020-08-25 02:00:27,0,0.0,0.0,8 days 07:31:56,1
1796,2020-08-25 02:10:27,0,0.0,0.0,8 days 07:41:56,1
1797,2020-08-25 02:20:27,0,0.0,0.0,8 days 07:51:56,1
1798,2020-08-25 02:30:27,0,0.0,0.0,8 days 08:01:56,1
1799,2020-08-25 02:40:27,0,0.0,0.0,8 days 08:11:56,1
1800,2020-08-25 02:50:27,0,0.0,0.0,8 days 08:21:56,1
1801,2020-08-25 03:00:27,0,0.0,0.0,8 days 08:31:56,1
1802,2020-08-25 03:10:27,0,0.0,0.0,8 days 08:41:56,1
1803,2020-08-25 03:19:43,0,0.0,0.0,8 days 08:51:12,1
1804,2020-08-25 03:29:43,0,0.0,0.0,8 days 09:01:12,1
1805,2020-08-25 03:39:43,0,0.0,0.0,8 days 09:11:12,1
1806,2020-08-25 03:49:43,0,0.0,0.0,8 days 09:21:12,1
1807,2020-08-25 03:59:43,0,0.0,0.0,8 days 09:31:12,1
1808,2020-08-25 04:09:43,0,0.0,0.0,8 days 09:41:12,1
1809,2020-08-25 04:19:43,0,0.0,0.0,8 days 09:51:12,1
1810,2020-08-25 04:29:43,0,0.0,0.0,8 days 10:01:12,1
1811,2020-08-25 04:39:43,0,0.0,0.0,8 days 10:11:12,1
1812,2020-08-25 04:49:43,0,0.0,0.0,8 days 10:21:12,1
1813,2020-08-25 04:59:43,0,0.0,0.0,8 days 10:31:12,1
1814,2020-08-25 05:09:43,0,0.0,0.0,8 days 10:41:12,1
1815,2020-08-25 05:19:43,0,0.0,0.0,8 days 10:51:12,1
1816,2020-08-25 05:29:43,0,0.0,0.0,8 days 11:01:12,1
1817,2020-08-25 05:39:43,0,0.0,0.0,8 days 11:11:12,1
1818,2020-08-25 05:49:43,0,0.0,0.0,8 days 11:21:12,1
1819,2020-08-25 05:59:43,0,0.0,0.0,8 days 11:31:12,1
1820,2020-08-25 06:09:43,0,0.0,0.0,8 days 11:41:12,1
1821,2020-08-25 06:19:43,0,0.0,0.0,8 days 11:51:12,1
